accommodates,bedrooms,beds,bathrooms,longitude,neighbourhood_cleansed,room_type,number_of_reviews,reviews_per_month,review_scores_rating,review_scores_cleanliness,review_scores_location,nb_amenities,people_per_bedroom,amenities_per_person
4.0,1.0,1.0,1.0,-122.3272879793948,15.0,0.0,10.0,10.0,97.0,10.0,10.0,14.0,2.0,6.0
1.0,1.0,1.0,0.5,-122.31905321285264,14.0,2.0,6.0,0.0,80.0,8.0,10.0,7.0,0.5,10.0
2.0,1.0,1.0,1.5,-122.32315852017412,14.0,1.0,5.0,10.0,93.0,9.0,10.0,12.0,1.0,12.0
2.0,1.0,1.0,1.0,-122.31095314674916,15.0,1.0,10.0,10.0,90.0,9.0,8.0,11.0,1.0,11.0
4.0,1.0,2.0,1.5,-122.34815301874956,7.0,0.0,4.0,10.0,90.0,10.0,9.0,13.0,2.0,4.0
5.0,2.0,4.0,2.0,-122.3723846328047,15.0,0.0,4.0,10.0,100.0,10.0,10.0,12.0,1.6666666666666667,0.0
7.0,4.0,4.0,3.5,-122.31871377097406,15.0,0.0,8.0,10.0,100.0,10.0,10.0,15.0,1.4,20.0
2.0,1.0,1.0,1.0,-122.406729086031,15.0,1.0,4.0,10.0,100.0,9.0,10.0,14.0,1.0,14.0
2.0,1.0,1.0,1.0,-122.3184991694172,14.0,1.0,10.0,10.0,100.0,10.0,10.0,10.0,1.0,8.0
4.0,0.0,1.0,1.0,-122.32999566916388,3.0,0.0,8.0,10.0,93.0,9.0,9.0,11.0,4.0,1.0
6.0,3.0,4.0,2.5,-122.35977164822906,4.0,0.0,10.0,10.0,94.0,10.0,9.0,17.0,1.5,20.0
4.0,2.0,2.0,2.5,-122.32330601661366,14.0,0.0,0.0,8.0,96.0,10.0,10.0,19.0,1.3333333333333333,20.0
2.0,1.0,1.0,1.0,-122.28121860707182,15.0,0.0,10.0,10.0,97.0,10.0,9.0,16.0,1.0,16.0
6.0,3.0,3.0,1.0,-122.33349810116547,13.0,0.0,0.0,8.0,96.0,10.0,10.0,22.0,1.5,20.0
2.0,0.0,1.0,1.0,-122.31491941075431,14.0,0.0,2.0,10.0,100.0,10.0,10.0,17.0,2.0,17.0
4.0,0.0,1.0,1.0,-122.325840160707,14.0,0.0,0.0,8.0,96.0,10.0,10.0,11.0,4.0,1.0
4.0,2.0,2.0,2.0,-122.34687216497706,2.0,0.0,4.0,10.0,100.0,10.0,10.0,15.0,1.3333333333333333,7.0
4.0,0.0,1.0,1.0,-122.3098935325336,15.0,0.0,0.0,8.0,96.0,10.0,10.0,18.0,4.0,20.0
4.0,3.0,1.0,2.0,-122.32251297901789,15.0,0.0,1.0,10.0,91.0,10.0,10.0,6.0,1.0,20.0
2.0,0.0,1.0,1.0,-122.394657490376,15.0,0.0,4.0,9.0,100.0,9.0,9.0,15.0,2.0,15.0
2.0,1.0,2.0,1.0,-122.32675561707369,14.0,0.0,10.0,10.0,95.0,10.0,10.0,19.0,1.0,19.0
2.0,0.0,1.0,1.0,-122.34087737931168,15.0,0.0,10.0,10.0,95.0,9.0,10.0,15.0,2.0,15.0
6.0,1.0,4.0,1.0,-122.30402714524742,9.0,1.0,6.0,10.0,87.0,7.0,7.0,15.0,3.0,20.0
2.0,0.0,1.0,1.0,-122.332437233783,1.0,0.0,1.0,0.0,100.0,10.0,10.0,10.0,2.0,8.0
6.0,2.0,3.0,1.0,-122.36086979269469,5.0,0.0,10.0,10.0,95.0,10.0,10.0,13.0,2.0,20.0
4.0,3.0,2.0,3.0,-122.37270939338376,15.0,0.0,10.0,10.0,88.0,9.0,10.0,16.0,1.0,20.0
2.0,0.0,1.0,1.0,-122.35201584012523,6.0,0.0,10.0,10.0,81.0,7.0,10.0,10.0,2.0,8.0
2.0,1.0,1.0,1.0,-122.29434247770308,15.0,0.0,10.0,10.0,100.0,10.0,10.0,16.0,1.0,16.0
6.0,2.0,4.0,1.0,-122.31682653858252,14.0,0.0,7.0,10.0,96.0,10.0,9.0,13.0,2.0,20.0
4.0,3.0,3.0,3.5,-122.35222649795358,4.0,0.0,10.0,10.0,96.0,9.0,10.0,17.0,1.0,9.0
2.0,1.0,1.0,1.0,-122.3715806271944,15.0,0.0,0.0,8.0,96.0,10.0,10.0,18.0,1.0,18.0
2.0,1.0,1.0,1.0,-122.30002377668248,15.0,2.0,1.0,10.0,80.0,10.0,10.0,8.0,1.0,5.0
2.0,1.0,1.0,1.0,-122.26098035117252,15.0,1.0,10.0,10.0,99.0,10.0,10.0,9.0,1.0,7.0
2.0,1.0,2.0,1.0,-122.39230999944375,15.0,0.0,0.0,8.0,96.0,10.0,10.0,8.0,1.0,5.0
2.0,1.0,1.0,1.0,-122.33260174961887,13.0,1.0,10.0,10.0,99.0,10.0,10.0,18.0,1.0,18.0
3.0,1.0,2.0,1.0,-122.32688920823487,14.0,0.0,4.0,10.0,100.0,10.0,10.0,15.0,1.5,20.0
12.0,4.0,4.0,3.0,-122.26044257103932,15.0,0.0,10.0,10.0,91.0,9.0,9.0,24.0,2.4,20.0
2.0,1.0,1.0,1.0,-122.30783687851384,8.0,1.0,10.0,10.0,99.0,10.0,10.0,5.0,1.0,20.0
4.0,2.0,2.0,1.0,-122.27224578984392,15.0,0.0,0.0,8.0,96.0,10.0,10.0,21.0,1.3333333333333333,20.0
2.0,1.0,1.0,2.0,-122.29438262841263,15.0,1.0,10.0,10.0,97.0,10.0,10.0,7.0,1.0,2.0
4.0,3.0,2.0,2.5,-122.40305930617517,15.0,0.0,5.0,5.0,100.0,10.0,10.0,15.0,1.0,7.0
2.0,1.0,1.0,1.0,-122.30542912804276,8.0,1.0,7.0,10.0,96.0,10.0,9.0,7.0,1.0,2.0
6.0,2.0,3.0,2.0,-122.32929414367467,3.0,0.0,10.0,10.0,98.0,9.0,10.0,18.0,2.0,20.0
2.0,1.0,1.0,1.5,-122.36119660881369,15.0,1.0,10.0,10.0,93.0,10.0,9.0,15.0,1.0,15.0
2.0,1.0,1.0,1.0,-122.30538116916804,9.0,2.0,10.0,10.0,94.0,8.0,10.0,13.0,1.0,13.0
8.0,3.0,5.0,2.0,-122.28230545492691,15.0,0.0,6.0,10.0,100.0,10.0,10.0,17.0,2.0,20.0
6.0,2.0,3.0,2.0,-122.37880454304006,15.0,0.0,10.0,10.0,96.0,10.0,9.0,18.0,2.0,20.0
6.0,1.0,3.0,1.0,-122.31620374219985,14.0,2.0,1.0,7.0,100.0,10.0,10.0,6.0,3.0,20.0
4.0,1.0,1.0,1.0,-122.3252479011912,14.0,0.0,10.0,10.0,95.0,10.0,10.0,10.0,2.0,0.0
2.0,1.0,1.0,1.0,-122.29968154097976,15.0,0.0,10.0,10.0,96.0,10.0,9.0,8.0,1.0,5.0
2.0,1.0,1.0,1.0,-122.33099839593218,15.0,1.0,10.0,10.0,98.0,10.0,10.0,17.0,1.0,17.0
4.0,2.0,2.0,1.0,-122.27457812684987,15.0,0.0,5.0,10.0,100.0,10.0,10.0,19.0,1.3333333333333333,20.0
8.0,4.0,4.0,2.5,-122.27264663470731,15.0,0.0,3.0,10.0,95.0,9.0,10.0,17.0,1.6,20.0
6.0,4.0,4.0,1.0,-122.38120272272592,15.0,0.0,0.0,8.0,96.0,10.0,10.0,16.0,1.2,20.0
4.0,1.0,3.0,1.0,-122.35838020763768,6.0,0.0,10.0,10.0,98.0,10.0,10.0,18.0,2.0,20.0
2.0,1.0,1.0,1.0,-122.31528244887832,12.0,1.0,3.0,10.0,92.0,10.0,9.0,7.0,1.0,2.0
4.0,1.0,2.0,1.0,-122.29770520237862,15.0,0.0,10.0,10.0,95.0,9.0,10.0,14.0,2.0,6.0
3.0,1.0,2.0,1.0,-122.3142566542725,8.0,1.0,0.0,8.0,96.0,10.0,10.0,1.0,1.5,20.0
2.0,1.0,1.0,1.0,-122.38928546684436,15.0,1.0,10.0,10.0,95.0,10.0,10.0,8.0,1.0,5.0
4.0,2.0,2.0,2.0,-122.31945523017168,15.0,0.0,2.0,10.0,100.0,10.0,10.0,12.0,1.3333333333333333,3.0
6.0,2.0,3.0,2.0,-122.3158877646662,14.0,0.0,1.0,10.0,100.0,10.0,10.0,20.0,2.0,20.0
6.0,1.0,4.0,1.0,-122.32907247302464,3.0,0.0,10.0,10.0,94.0,10.0,10.0,25.0,3.0,20.0
2.0,0.0,2.0,1.0,-122.31301726801983,12.0,0.0,0.0,8.0,96.0,10.0,10.0,13.0,2.0,13.0
2.0,1.0,1.0,1.0,-122.3746312338498,15.0,1.0,10.0,10.0,100.0,10.0,9.0,11.0,1.0,11.0
2.0,1.0,1.0,1.0,-122.31109126428028,8.0,1.0,10.0,10.0,99.0,10.0,10.0,14.0,1.0,14.0
4.0,4.0,4.0,3.5,-122.36929260099332,15.0,0.0,0.0,8.0,96.0,10.0,10.0,14.0,0.8,6.0
3.0,1.0,2.0,1.0,-122.3533317561406,15.0,0.0,10.0,10.0,93.0,10.0,9.0,13.0,1.5,20.0
4.0,1.0,1.0,1.0,-122.35696818678132,10.0,0.0,10.0,10.0,96.0,10.0,10.0,15.0,2.0,7.0
2.0,0.0,1.0,1.0,-122.32497953403096,3.0,0.0,0.0,8.0,96.0,10.0,10.0,11.0,2.0,11.0
4.0,1.0,1.0,1.0,-122.33213596885538,13.0,0.0,10.0,10.0,96.0,10.0,10.0,22.0,2.0,20.0
2.0,1.0,1.0,1.0,-122.38664944234016,15.0,0.0,10.0,10.0,96.0,10.0,9.0,15.0,1.0,15.0
2.0,1.0,1.0,1.0,-122.3142697355306,14.0,0.0,10.0,10.0,99.0,10.0,10.0,12.0,1.0,12.0
6.0,3.0,3.0,2.5,-122.28906577941872,15.0,0.0,1.0,10.0,100.0,8.0,10.0,18.0,1.5,20.0
2.0,1.0,1.0,1.5,-122.27763406659544,15.0,0.0,4.0,10.0,100.0,10.0,10.0,20.0,1.0,20.0
1.0,1.0,1.0,1.5,-122.31107617222992,9.0,1.0,10.0,10.0,95.0,10.0,9.0,18.0,0.5,20.0
2.0,1.0,1.0,1.0,-122.34511627397887,6.0,0.0,10.0,10.0,93.0,10.0,10.0,14.0,1.0,14.0
2.0,1.0,1.0,1.0,-122.3147647243398,14.0,1.0,9.0,10.0,94.0,9.0,9.0,12.0,1.0,12.0
4.0,0.0,2.0,1.0,-122.3486192989743,7.0,0.0,10.0,10.0,90.0,10.0,10.0,22.0,4.0,20.0
2.0,1.0,1.0,1.0,-122.32466028179368,15.0,0.0,1.0,7.0,100.0,10.0,8.0,8.0,1.0,5.0
2.0,1.0,1.0,1.0,-122.32585664860537,3.0,0.0,10.0,10.0,99.0,10.0,10.0,15.0,1.0,15.0
4.0,1.0,2.0,1.0,-122.29415319014328,15.0,0.0,10.0,10.0,90.0,10.0,9.0,12.0,2.0,3.0
2.0,1.0,1.0,1.0,-122.35527373328648,15.0,0.0,10.0,10.0,96.0,10.0,9.0,13.0,1.0,13.0
2.0,0.0,1.0,1.0,-122.38547722159151,15.0,0.0,7.0,10.0,100.0,10.0,10.0,11.0,2.0,11.0
2.0,1.0,1.0,1.0,-122.31580513076575,14.0,1.0,10.0,10.0,96.0,10.0,10.0,18.0,1.0,18.0
5.0,1.0,2.0,1.0,-122.27799126505847,15.0,0.0,10.0,10.0,94.0,10.0,8.0,14.0,2.5,2.0
6.0,3.0,5.0,3.0,-122.38596319316142,15.0,0.0,0.0,8.0,96.0,10.0,10.0,23.0,1.5,20.0
4.0,2.0,2.0,1.5,-122.35283620160068,15.0,0.0,1.0,10.0,100.0,8.0,10.0,18.0,1.3333333333333333,20.0
2.0,1.0,1.0,1.0,-122.33425704669044,13.0,0.0,0.0,8.0,96.0,10.0,10.0,1.0,1.0,20.0
2.0,1.0,1.0,1.0,-122.27790909517137,15.0,1.0,0.0,8.0,96.0,10.0,10.0,14.0,1.0,14.0
6.0,2.0,2.0,2.0,-122.32321421294104,3.0,0.0,10.0,10.0,96.0,10.0,9.0,17.0,2.0,20.0
4.0,1.0,3.0,1.0,-122.38733165189252,0.0,0.0,0.0,8.0,96.0,10.0,10.0,10.0,2.0,0.0
3.0,1.0,1.0,1.0,-122.32826630804962,14.0,0.0,0.0,8.0,96.0,10.0,10.0,16.0,1.5,12.0
7.0,1.0,2.0,1.0,-122.39503268110272,15.0,1.0,10.0,10.0,87.0,9.0,9.0,14.0,3.5,20.0
8.0,4.0,4.0,2.5,-122.38584203314828,15.0,0.0,0.0,8.0,96.0,10.0,10.0,24.0,1.6,5.0
3.0,1.0,2.0,1.0,-122.30412489624987,8.0,0.0,10.0,10.0,100.0,10.0,10.0,15.0,1.5,20.0
4.0,1.0,2.0,1.0,-122.34961677115956,6.0,0.0,1.0,7.0,100.0,10.0,10.0,20.0,2.0,12.0
4.0,2.0,2.0,1.0,-122.3845557579071,15.0,0.0,3.0,10.0,97.0,10.0,10.0,20.0,1.3333333333333333,12.0
2.0,1.0,1.0,1.0,-122.3918982896517,15.0,1.0,5.0,10.0,100.0,10.0,10.0,1.0,1.0,20.0
4.0,1.0,3.0,1.0,-122.33480638302235,1.0,0.0,10.0,10.0,96.0,10.0,10.0,13.0,2.0,4.0
2.0,1.0,1.0,1.0,-122.38469440627335,15.0,1.0,10.0,10.0,93.0,9.0,9.0,11.0,1.0,11.0
2.0,1.0,1.0,1.0,-122.31688441662835,14.0,1.0,3.0,10.0,92.0,8.0,10.0,8.0,1.0,5.0
4.0,1.0,2.0,1.0,-122.3334961915704,15.0,0.0,10.0,10.0,94.0,9.0,10.0,13.0,2.0,4.0
4.0,1.0,1.0,1.0,-122.34855449678832,7.0,0.0,3.0,2.0,96.0,10.0,10.0,22.0,2.0,20.0
2.0,1.0,1.0,1.5,-122.28641223279858,15.0,1.0,9.0,10.0,89.0,9.0,7.0,13.0,1.0,13.0
1.0,1.0,1.0,1.0,-122.31837941236564,14.0,1.0,10.0,10.0,95.0,10.0,10.0,9.0,0.5,20.0
4.0,1.0,2.0,1.0,-122.32182043314306,14.0,0.0,4.0,10.0,100.0,10.0,10.0,11.0,2.0,1.0
2.0,1.0,1.0,1.0,-122.40518823565424,15.0,1.0,5.0,10.0,93.0,10.0,10.0,23.0,1.0,20.0
7.0,4.0,4.0,2.5,-122.304287930163,11.0,0.0,0.0,8.0,96.0,10.0,10.0,18.0,1.4,20.0
2.0,1.0,1.0,1.0,-122.26535160191428,15.0,0.0,10.0,10.0,99.0,10.0,10.0,12.0,1.0,12.0
2.0,1.0,1.0,1.0,-122.4078176655202,15.0,1.0,10.0,10.0,100.0,9.0,10.0,19.0,1.0,19.0
2.0,1.0,1.0,1.5,-122.36935206494486,15.0,1.0,0.0,8.0,96.0,10.0,10.0,15.0,1.0,15.0
4.0,2.0,2.0,1.0,-122.36350448503778,10.0,0.0,4.0,10.0,100.0,10.0,10.0,11.0,1.3333333333333333,1.0
6.0,2.0,3.0,2.0,-122.33795423574124,7.0,0.0,10.0,10.0,96.0,10.0,10.0,24.0,2.0,20.0
2.0,1.0,1.0,1.0,-122.39380285936105,0.0,0.0,10.0,10.0,97.0,10.0,10.0,12.0,1.0,12.0
10.0,3.0,5.0,2.5,-122.37013230902768,15.0,0.0,10.0,10.0,98.0,10.0,10.0,21.0,2.5,20.0
2.0,1.0,1.0,1.0,-122.34344476605077,15.0,1.0,5.0,10.0,100.0,10.0,9.0,14.0,1.0,14.0
2.0,1.0,1.0,1.5,-122.32726173757592,14.0,0.0,10.0,10.0,97.0,9.0,10.0,8.0,1.0,5.0
2.0,1.0,1.0,1.0,-122.38678880614482,15.0,1.0,10.0,10.0,100.0,10.0,10.0,14.0,1.0,14.0
4.0,1.0,2.0,1.0,-122.33968876248898,1.0,0.0,6.0,10.0,100.0,10.0,9.0,22.0,2.0,20.0
4.0,1.0,1.0,1.0,-122.32790730592671,15.0,1.0,3.0,10.0,85.0,9.0,9.0,10.0,2.0,0.0
2.0,0.0,1.0,1.0,-122.36694111938831,15.0,0.0,10.0,10.0,95.0,10.0,9.0,7.0,2.0,2.0
4.0,1.0,1.0,1.0,-122.32965424649244,3.0,0.0,5.0,10.0,87.0,10.0,9.0,17.0,2.0,9.0
2.0,1.0,1.0,1.0,-122.36538980595968,15.0,1.0,10.0,10.0,99.0,10.0,10.0,11.0,1.0,11.0
4.0,2.0,2.0,1.0,-122.34651807395234,10.0,0.0,10.0,10.0,98.0,10.0,9.0,4.0,1.3333333333333333,20.0
2.0,1.0,1.0,1.0,-122.32770208783126,14.0,0.0,10.0,10.0,96.0,9.0,10.0,11.0,1.0,11.0
2.0,1.0,1.0,1.0,-122.31563727442878,8.0,1.0,10.0,10.0,99.0,10.0,10.0,10.0,1.0,8.0
2.0,1.0,1.0,1.0,-122.33766043793878,1.0,0.0,0.0,8.0,96.0,10.0,10.0,25.0,1.0,20.0
2.0,0.0,1.0,1.0,-122.31712823022248,14.0,0.0,0.0,8.0,96.0,10.0,10.0,15.0,2.0,15.0
5.0,2.0,2.0,2.0,-122.41584774912928,15.0,0.0,10.0,10.0,100.0,10.0,10.0,17.0,1.6666666666666667,20.0
2.0,1.0,1.0,1.0,-122.32723580010256,14.0,1.0,10.0,10.0,100.0,10.0,10.0,10.0,1.0,8.0
6.0,2.0,3.0,2.0,-122.34777537064532,7.0,0.0,2.0,10.0,98.0,10.0,10.0,15.0,2.0,20.0
3.0,0.0,2.0,1.0,-122.36670827789686,15.0,0.0,10.0,10.0,99.0,10.0,10.0,16.0,3.0,12.0
4.0,1.0,2.0,2.5,-122.32192824617049,15.0,1.0,10.0,10.0,93.0,9.0,8.0,13.0,2.0,4.0
2.0,1.0,1.0,0.5,-122.29981339194988,15.0,1.0,10.0,10.0,86.0,8.0,8.0,11.0,1.0,11.0
2.0,1.0,1.0,1.0,-122.31985143306252,14.0,0.0,0.0,8.0,96.0,10.0,10.0,14.0,1.0,14.0
2.0,1.0,1.0,1.0,-122.37738430765091,15.0,1.0,1.0,7.0,80.0,10.0,10.0,24.0,1.0,20.0
3.0,0.0,1.0,1.0,-122.34971710540508,7.0,0.0,8.0,10.0,92.0,9.0,10.0,16.0,3.0,12.0
4.0,1.0,1.0,1.0,-122.31487292077117,15.0,0.0,10.0,10.0,97.0,10.0,10.0,17.0,2.0,9.0
2.0,0.0,1.0,1.0,-122.34654956171644,7.0,0.0,10.0,10.0,99.0,10.0,10.0,9.0,2.0,7.0
2.0,1.0,1.0,1.0,-122.3521262332617,4.0,1.0,10.0,10.0,96.0,9.0,10.0,13.0,1.0,13.0
2.0,0.0,1.0,1.0,-122.2948638432924,15.0,0.0,0.0,8.0,96.0,10.0,10.0,12.0,2.0,12.0
4.0,2.0,2.0,1.0,-122.35636804828108,4.0,0.0,10.0,10.0,95.0,10.0,9.0,17.0,1.3333333333333333,9.0
2.0,1.0,1.0,1.5,-122.3445298134504,2.0,1.0,10.0,10.0,97.0,10.0,9.0,16.0,1.0,16.0
2.0,1.0,1.0,1.0,-122.30089926184726,15.0,1.0,0.0,8.0,96.0,10.0,10.0,19.0,1.0,19.0
4.0,1.0,2.0,1.0,-122.32264937400612,14.0,0.0,10.0,10.0,92.0,8.0,10.0,14.0,2.0,6.0
6.0,4.0,4.0,3.5,-122.34938628124064,2.0,0.0,5.0,10.0,100.0,10.0,10.0,21.0,1.2,7.0
1.0,1.0,1.0,1.0,-122.34673550930928,5.0,1.0,10.0,10.0,86.0,8.0,9.0,7.0,0.5,10.0
2.0,1.0,1.0,1.0,-122.3475320318341,7.0,0.0,1.0,10.0,80.0,8.0,10.0,10.0,1.0,8.0
4.0,1.0,1.0,1.0,-122.30610633828724,15.0,0.0,7.0,10.0,96.0,10.0,10.0,14.0,2.0,6.0
4.0,1.0,2.0,1.0,-122.31830855007524,15.0,0.0,4.0,9.0,100.0,10.0,10.0,17.0,2.0,9.0
2.0,1.0,2.0,0.0,-122.2910869222613,15.0,1.0,0.0,8.0,96.0,10.0,10.0,17.0,1.0,17.0
2.0,1.0,1.0,1.0,-122.35545802391246,15.0,0.0,10.0,10.0,96.0,10.0,9.0,11.0,1.0,11.0
3.0,1.0,1.0,1.0,-122.32708425017428,14.0,0.0,10.0,10.0,96.0,10.0,10.0,15.0,1.5,20.0
4.0,0.0,2.0,1.0,-122.31315383143053,15.0,0.0,10.0,10.0,97.0,10.0,9.0,14.0,4.0,6.0
3.0,1.0,1.0,1.0,-122.3384569032431,7.0,0.0,0.0,8.0,96.0,10.0,10.0,25.0,1.5,20.0
3.0,1.0,1.0,1.0,-122.32139820587813,15.0,0.0,4.0,3.0,90.0,8.0,9.0,16.0,1.5,12.0
3.0,2.0,2.0,1.0,-122.37587543713704,15.0,0.0,10.0,10.0,97.0,10.0,9.0,14.0,1.0,10.0
5.0,2.0,2.0,1.0,-122.2622826405082,15.0,0.0,4.0,9.0,100.0,9.0,9.0,13.0,1.6666666666666667,20.0
1.0,1.0,1.0,1.0,-122.32210152665677,15.0,2.0,5.0,10.0,100.0,10.0,10.0,23.0,0.5,20.0
4.0,1.0,1.0,1.0,-122.35681489262724,15.0,0.0,1.0,10.0,80.0,10.0,10.0,15.0,2.0,7.0
2.0,1.0,2.0,1.0,-122.323971662859,13.0,1.0,1.0,7.0,80.0,8.0,10.0,22.0,1.0,20.0
4.0,1.0,2.0,1.0,-122.31780935531891,12.0,0.0,1.0,10.0,100.0,10.0,10.0,15.0,2.0,7.0
2.0,1.0,1.0,1.0,-122.35668659232446,6.0,0.0,7.0,10.0,100.0,10.0,10.0,10.0,1.0,8.0
2.0,1.0,1.0,1.0,-122.313860487452,14.0,1.0,10.0,10.0,97.0,10.0,10.0,10.0,1.0,8.0
4.0,0.0,2.0,1.0,-122.31462984408984,12.0,0.0,0.0,8.0,96.0,10.0,10.0,9.0,4.0,20.0
4.0,3.0,2.0,2.5,-122.38065681959446,0.0,0.0,8.0,10.0,90.0,10.0,10.0,15.0,1.0,7.0
4.0,1.0,2.0,1.0,-122.32543690801556,15.0,0.0,10.0,10.0,78.0,8.0,9.0,14.0,2.0,6.0
2.0,0.0,1.0,1.0,-122.35227564183964,4.0,0.0,10.0,10.0,99.0,10.0,10.0,13.0,2.0,13.0
6.0,3.0,3.0,2.0,-122.31704056417558,15.0,0.0,10.0,10.0,93.0,10.0,10.0,24.0,1.5,20.0
2.0,1.0,1.0,1.5,-122.28282202753718,15.0,0.0,10.0,10.0,96.0,10.0,9.0,18.0,1.0,18.0
2.0,1.0,1.0,1.0,-122.3074369687219,8.0,1.0,10.0,10.0,96.0,10.0,9.0,14.0,1.0,14.0
6.0,2.0,2.0,1.0,-122.32487225136022,14.0,0.0,7.0,10.0,96.0,10.0,10.0,12.0,2.0,20.0
2.0,1.0,1.0,1.0,-122.32217328627672,12.0,1.0,8.0,10.0,100.0,10.0,10.0,17.0,1.0,17.0
4.0,2.0,2.0,1.5,-122.31942629211224,15.0,0.0,4.0,0.0,100.0,10.0,9.0,17.0,1.3333333333333333,9.0
2.0,1.0,1.0,1.0,-122.31926581992512,14.0,1.0,10.0,10.0,94.0,9.0,9.0,18.0,1.0,18.0
2.0,1.0,1.0,1.0,-122.30813977196972,8.0,1.0,10.0,10.0,86.0,9.0,9.0,8.0,1.0,5.0
4.0,1.0,2.0,1.5,-122.31374243089144,8.0,0.0,10.0,10.0,98.0,10.0,10.0,11.0,2.0,1.0
6.0,1.0,3.0,1.0,-122.34655776415008,7.0,0.0,10.0,10.0,90.0,10.0,10.0,30.0,3.0,20.0
4.0,1.0,1.0,1.0,-122.31348962321856,8.0,0.0,10.0,10.0,99.0,10.0,10.0,14.0,2.0,6.0
8.0,4.0,5.0,3.0,-122.34969113411306,2.0,0.0,10.0,10.0,99.0,10.0,10.0,15.0,1.6,20.0
2.0,1.0,2.0,1.5,-122.2998674161128,15.0,1.0,10.0,10.0,93.0,9.0,8.0,11.0,1.0,11.0
2.0,1.0,1.0,1.0,-122.2934195467164,15.0,1.0,10.0,10.0,100.0,10.0,10.0,17.0,1.0,17.0
2.0,1.0,1.0,1.0,-122.3198595879356,15.0,1.0,10.0,10.0,95.0,9.0,9.0,12.0,1.0,12.0
2.0,1.0,1.0,1.0,-122.2943216628796,15.0,1.0,10.0,10.0,95.0,9.0,9.0,14.0,1.0,14.0
2.0,1.0,1.0,1.0,-122.32756703496166,15.0,0.0,1.0,10.0,100.0,10.0,10.0,12.0,1.0,12.0
6.0,1.0,3.0,1.0,-122.34050544402736,10.0,0.0,10.0,10.0,97.0,10.0,9.0,20.0,3.0,20.0
4.0,2.0,4.0,1.0,-122.34811668005436,5.0,0.0,0.0,8.0,96.0,10.0,10.0,5.0,1.3333333333333333,20.0
5.0,1.0,3.0,1.0,-122.3371224448341,1.0,0.0,7.0,10.0,95.0,10.0,10.0,16.0,2.5,5.0
2.0,1.0,1.0,1.5,-122.3270798762824,15.0,1.0,10.0,10.0,94.0,10.0,9.0,18.0,1.0,18.0
4.0,2.0,2.0,2.0,-122.33512546798484,1.0,0.0,0.0,8.0,96.0,10.0,10.0,22.0,1.3333333333333333,20.0
4.0,2.0,2.0,1.5,-122.33829887204294,15.0,0.0,10.0,10.0,98.0,10.0,10.0,17.0,1.3333333333333333,9.0
4.0,2.0,2.0,1.5,-122.30703419904872,15.0,0.0,1.0,10.0,100.0,10.0,10.0,21.0,1.3333333333333333,20.0
4.0,1.0,1.0,1.0,-122.38686559245234,15.0,0.0,10.0,10.0,98.0,10.0,10.0,15.0,2.0,7.0
4.0,0.0,2.0,1.0,-122.3131820121498,12.0,0.0,4.0,10.0,90.0,9.0,9.0,10.0,4.0,0.0
1.0,1.0,1.0,1.5,-122.31760932552228,12.0,1.0,1.0,1.0,80.0,10.0,10.0,9.0,0.5,20.0
6.0,2.0,3.0,1.0,-122.30694433388378,8.0,0.0,10.0,10.0,100.0,10.0,10.0,14.0,2.0,0.0
2.0,1.0,1.0,1.0,-122.32731604506915,15.0,0.0,10.0,10.0,89.0,9.0,8.0,10.0,1.0,8.0
2.0,0.0,1.0,1.0,-122.39808406205266,15.0,0.0,10.0,10.0,98.0,10.0,10.0,14.0,2.0,14.0
2.0,1.0,1.0,1.0,-122.36142149759644,4.0,0.0,10.0,10.0,98.0,10.0,10.0,16.0,1.0,16.0
8.0,3.0,3.0,3.0,-122.30062210708007,15.0,0.0,9.0,10.0,94.0,9.0,9.0,13.0,2.0,20.0
4.0,1.0,1.0,1.0,-122.36307052982342,5.0,1.0,10.0,10.0,97.0,10.0,10.0,18.0,2.0,20.0
4.0,2.0,2.0,2.0,-122.3385549259342,1.0,0.0,10.0,10.0,100.0,10.0,10.0,18.0,1.3333333333333333,20.0
2.0,1.0,1.0,1.0,-122.30434964427232,15.0,0.0,10.0,10.0,99.0,10.0,10.0,12.0,1.0,12.0
4.0,1.0,1.0,1.0,-122.3351737225184,13.0,0.0,10.0,10.0,94.0,9.0,10.0,11.0,2.0,1.0
3.0,1.0,2.0,1.0,-122.35328902364948,6.0,0.0,10.0,10.0,96.0,10.0,10.0,11.0,1.5,20.0
3.0,1.0,1.0,1.0,-122.33294991663416,1.0,0.0,7.0,10.0,67.0,7.0,7.0,16.0,1.5,12.0
6.0,2.0,3.0,2.0,-122.33819175621905,1.0,0.0,10.0,10.0,94.0,9.0,10.0,23.0,2.0,20.0
6.0,3.0,3.0,1.5,-122.32875520407347,15.0,0.0,0.0,8.0,96.0,10.0,10.0,15.0,1.5,20.0
1.0,1.0,1.0,1.0,-122.3679688358834,15.0,1.0,10.0,10.0,89.0,9.0,9.0,12.0,0.5,18.0
4.0,2.0,3.0,1.0,-122.33338452656102,15.0,0.0,0.0,8.0,96.0,10.0,10.0,16.0,1.3333333333333333,20.0
1.0,1.0,1.0,1.0,-122.29393824358316,15.0,1.0,3.0,10.0,97.0,10.0,9.0,13.0,0.5,20.0
4.0,1.0,1.0,1.0,-122.3221870366059,14.0,0.0,10.0,10.0,91.0,9.0,10.0,15.0,2.0,7.0
