accommodates,bedrooms,beds,bathrooms,longitude,availability_30,availability_365,number_of_reviews,reviews_per_month,review_scores_checkin,review_scores_location,review_scores_value,nb_amenities,people_per_bedroom,estimated_months_active
2.0,1.0,1.0,1.0,2.34955,19.0,10.0,5.0,10.0,10.0,9.0,10.0,20.0,1.0,10.0
3.0,2.0,3.0,1.0,2.283161664825724,3.0,10.0,5.0,10.0,9.0,10.0,9.0,18.0,1.0,10.0
4.0,0.0,2.0,1.0,2.3779989,7.0,10.0,2.0,9.0,9.0,9.0,1.0,10.0,9.0,2.0
2.0,1.0,1.0,1.0,2.4033268,4.0,10.0,10.0,10.0,10.0,9.0,10.0,6.0,1.0,10.0
2.0,1.0,1.0,1.0,2.31736,1.0,10.0,0.0,7.0,4.0,4.0,3.0,4.0,1.0,0.0
4.0,2.0,0.0,1.0,2.36007,29.0,3.0,0.0,7.0,4.0,4.0,3.0,19.0,3.0,0.0
2.0,0.0,1.0,1.0,2.39663,0.0,10.0,10.0,10.0,10.0,0.0,10.0,20.0,6.0,10.0
1.0,1.0,1.0,1.0,2.38574,12.0,10.0,10.0,10.0,9.0,9.0,10.0,20.0,0.0,10.0
8.0,3.0,5.0,2.0,2.33996,3.0,10.0,4.0,10.0,10.0,10.0,0.0,20.0,6.0,10.0
4.0,1.0,2.0,1.0,2.3611549,8.0,10.0,7.0,10.0,10.0,10.0,10.0,18.0,6.0,10.0
4.0,2.0,2.0,1.0,2.348,28.0,7.0,10.0,10.0,10.0,10.0,10.0,13.0,3.0,10.0
2.0,1.0,1.0,1.0,2.383644933273412,0.0,10.0,10.0,10.0,4.0,10.0,10.0,20.0,1.0,10.0
2.0,1.0,1.0,1.0,2.3826869,28.0,3.0,0.0,7.0,4.0,4.0,3.0,20.0,1.0,0.0
2.0,1.0,1.0,1.0,2.28502,20.0,10.0,0.0,7.0,4.0,4.0,3.0,20.0,1.0,0.0
4.0,1.0,2.0,1.0,2.3398387,0.0,10.0,10.0,10.0,9.0,4.0,10.0,20.0,6.0,10.0
4.0,1.0,2.0,2.0,2.33423,4.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,6.0,10.0
8.0,3.0,4.0,2.0,2.2934846,1.0,10.0,10.0,10.0,10.0,6.0,10.0,17.0,6.0,10.0
3.0,1.0,2.0,1.5,2.29377,12.0,10.0,10.0,10.0,9.0,10.0,10.0,20.0,4.0,10.0
2.0,1.0,1.0,1.0,2.39599,9.0,10.0,8.0,10.0,9.0,0.0,8.0,20.0,1.0,10.0
2.0,1.0,1.0,1.0,2.3647657,16.0,10.0,10.0,10.0,6.0,10.0,10.0,20.0,1.0,10.0
3.0,1.0,1.0,1.0,2.33588,19.0,4.0,10.0,10.0,10.0,10.0,10.0,8.0,4.0,10.0
2.0,1.0,1.0,1.0,2.37515,9.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,1.0,10.0
4.0,2.0,3.0,2.0,2.277787678003215,0.0,10.0,8.0,10.0,9.0,9.0,9.0,16.0,3.0,10.0
4.0,2.0,2.0,1.5,2.3044239,13.0,10.0,4.0,10.0,9.0,9.0,9.0,20.0,3.0,10.0
4.0,1.0,2.0,1.0,2.371188250722016,0.0,10.0,3.0,10.0,10.0,9.0,9.0,20.0,6.0,10.0
2.0,1.0,1.0,1.0,2.38209,25.0,10.0,5.0,10.0,9.0,10.0,9.0,20.0,1.0,10.0
2.0,1.0,1.0,1.0,2.281906112088333,19.0,4.0,0.0,7.0,4.0,4.0,3.0,20.0,1.0,0.0
3.0,1.0,2.0,1.0,2.3408812,23.0,1.0,0.0,7.0,4.0,4.0,3.0,19.0,4.0,0.0
4.0,1.0,1.0,1.0,2.2786461079268348,3.0,10.0,10.0,10.0,10.0,4.0,10.0,16.0,6.0,10.0
2.0,1.0,1.0,1.0,2.29645,0.0,10.0,10.0,10.0,10.0,8.0,10.0,16.0,1.0,10.0
6.0,3.0,3.0,2.5,2.34023,2.0,10.0,5.0,10.0,9.0,9.0,9.0,20.0,4.0,10.0
4.0,1.0,1.0,0.0,2.3387873,4.0,10.0,10.0,10.0,7.0,10.0,8.0,14.0,6.0,10.0
2.0,0.0,1.0,1.0,2.37526,9.0,10.0,10.0,10.0,7.0,6.0,10.0,8.0,6.0,10.0
6.0,2.0,3.0,2.0,2.3459,19.0,10.0,4.0,10.0,9.0,10.0,4.0,20.0,6.0,10.0
3.0,1.0,2.0,1.0,2.3070048157491416,23.0,10.0,8.0,10.0,9.0,9.0,9.0,6.0,4.0,10.0
2.0,1.0,1.0,1.0,2.349930334393324,5.0,10.0,10.0,10.0,7.0,10.0,8.0,13.0,1.0,10.0
2.0,1.0,1.0,1.0,2.322949094041085,23.0,10.0,0.0,7.0,4.0,4.0,3.0,15.0,1.0,0.0
2.0,1.0,1.0,1.0,2.38075,9.0,10.0,7.0,10.0,9.0,10.0,10.0,12.0,1.0,10.0
4.0,1.0,2.0,1.0,2.348773,20.0,10.0,10.0,10.0,9.0,1.0,10.0,7.0,6.0,10.0
4.0,1.0,4.0,1.0,2.2997337,18.0,10.0,10.0,10.0,9.0,9.0,6.0,20.0,6.0,10.0
4.0,2.0,0.0,1.0,2.333067571040244,29.0,3.0,0.0,7.0,4.0,4.0,3.0,20.0,3.0,0.0
4.0,2.0,2.0,2.0,2.3358490122425426,9.0,10.0,9.0,10.0,9.0,1.0,2.0,13.0,3.0,10.0
4.0,1.0,2.0,1.0,2.2828252,9.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,6.0,10.0
8.0,2.0,4.0,2.0,2.34326,6.0,10.0,10.0,10.0,2.0,10.0,10.0,10.0,10.0,10.0
4.0,1.0,2.0,1.0,2.37985,20.0,10.0,0.0,7.0,4.0,4.0,3.0,1.0,6.0,0.0
4.0,2.0,3.0,1.5,2.27849,15.0,10.0,10.0,10.0,10.0,4.0,10.0,20.0,3.0,10.0
4.0,1.0,2.0,1.0,2.2934306,8.0,10.0,0.0,7.0,4.0,4.0,3.0,20.0,6.0,0.0
4.0,2.0,2.0,1.0,2.340014324835908,30.0,9.0,0.0,7.0,4.0,4.0,3.0,20.0,3.0,0.0
3.0,1.0,2.0,1.0,2.29008,30.0,10.0,3.0,10.0,9.0,10.0,10.0,5.0,4.0,10.0
2.0,1.0,1.0,1.5,2.3039557,19.0,10.0,0.0,7.0,4.0,4.0,3.0,1.0,1.0,0.0
4.0,1.0,2.0,1.5,2.3353,4.0,10.0,10.0,10.0,5.0,4.0,10.0,17.0,6.0,10.0
2.0,1.0,1.0,1.0,2.32598,0.0,10.0,1.0,10.0,9.0,9.0,9.0,20.0,1.0,10.0
2.0,1.0,1.0,1.0,2.2992637,0.0,10.0,0.0,7.0,4.0,4.0,3.0,2.0,1.0,0.0
4.0,1.0,2.0,1.5,2.33505,5.0,10.0,10.0,10.0,10.0,9.0,10.0,20.0,6.0,10.0
2.0,1.0,1.0,1.0,2.3086692,19.0,4.0,0.0,7.0,4.0,4.0,3.0,20.0,1.0,0.0
4.0,1.0,2.0,1.0,2.40171,18.0,10.0,10.0,10.0,8.0,10.0,10.0,3.0,6.0,10.0
2.0,1.0,1.0,1.0,2.3241854086518288,19.0,4.0,0.0,7.0,4.0,4.0,3.0,20.0,1.0,0.0
2.0,1.0,1.0,1.0,2.386950969696045,10.0,10.0,10.0,10.0,10.0,1.0,10.0,20.0,1.0,10.0
2.0,0.0,1.0,1.0,2.321261636872162,10.0,10.0,10.0,10.0,10.0,10.0,10.0,4.0,6.0,10.0
6.0,3.0,4.0,1.0,2.317416351568698,17.0,10.0,2.0,10.0,9.0,10.0,9.0,20.0,4.0,10.0
2.0,0.0,1.0,1.5,2.3537862,5.0,10.0,10.0,10.0,9.0,4.0,10.0,10.0,6.0,10.0
3.0,1.0,2.0,1.0,2.39725,6.0,10.0,5.0,10.0,10.0,10.0,10.0,8.0,4.0,10.0
3.0,1.0,4.0,1.5,2.376558641502593,8.0,10.0,8.0,8.0,10.0,10.0,10.0,7.0,4.0,10.0
2.0,2.0,1.0,1.0,2.33786,0.0,10.0,10.0,10.0,10.0,10.0,3.0,20.0,10.0,10.0
2.0,1.0,1.0,1.0,2.3420214453843573,9.0,10.0,6.0,6.0,9.0,10.0,6.0,11.0,1.0,10.0
8.0,3.0,5.0,2.0,2.35157,8.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,6.0,10.0
2.0,1.0,1.0,1.0,2.35106,0.0,10.0,6.0,10.0,9.0,10.0,1.0,18.0,1.0,10.0
4.0,2.0,2.0,1.0,2.39191,28.0,7.0,0.0,7.0,4.0,4.0,3.0,20.0,3.0,0.0
2.0,1.0,1.0,1.0,2.291518399999999,0.0,10.0,4.0,2.0,10.0,10.0,10.0,2.0,1.0,10.0
2.0,0.0,1.0,1.0,2.29927,7.0,10.0,10.0,10.0,10.0,2.0,10.0,2.0,6.0,10.0
2.0,1.0,2.0,0.5,2.40455,16.0,10.0,10.0,10.0,10.0,1.0,3.0,20.0,1.0,10.0
4.0,1.0,2.0,1.0,2.3302143,0.0,0.0,10.0,10.0,10.0,4.0,10.0,9.0,6.0,10.0
5.0,2.0,2.0,1.0,2.35209,16.0,10.0,10.0,10.0,0.0,10.0,10.0,9.0,5.0,10.0
2.0,1.0,1.0,1.0,2.37347,17.0,10.0,0.0,7.0,4.0,4.0,3.0,10.0,1.0,0.0
5.0,3.0,3.0,1.5,2.3303914667595693,0.0,10.0,0.0,7.0,4.0,4.0,3.0,20.0,2.0,0.0
4.0,1.0,2.0,1.0,2.356270527774749,0.0,10.0,8.0,10.0,9.0,9.0,7.0,20.0,6.0,10.0
4.0,2.0,3.0,1.0,2.381259225076655,1.0,10.0,0.0,7.0,4.0,4.0,3.0,20.0,3.0,0.0
2.0,1.0,2.0,1.0,2.3719,0.0,10.0,0.0,7.0,4.0,4.0,3.0,20.0,1.0,0.0
4.0,1.0,2.0,1.0,2.3528372,3.0,10.0,10.0,10.0,1.0,10.0,10.0,5.0,6.0,10.0
2.0,1.0,1.0,1.0,2.37539,16.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,1.0,10.0
4.0,2.0,2.0,1.0,2.3081904763856773,29.0,3.0,0.0,7.0,4.0,4.0,3.0,20.0,3.0,0.0
2.0,1.0,2.0,1.0,2.375440746032722,16.0,10.0,10.0,10.0,10.0,2.0,10.0,20.0,1.0,10.0
4.0,2.0,3.0,2.0,2.3531438782811165,10.0,10.0,0.0,7.0,4.0,4.0,3.0,20.0,3.0,0.0
4.0,1.0,2.0,1.0,2.38901,17.0,10.0,5.0,10.0,10.0,9.0,10.0,20.0,6.0,10.0
4.0,1.0,1.0,1.0,2.3433,5.0,10.0,8.0,0.0,0.0,9.0,9.0,6.0,6.0,10.0
5.0,3.0,3.0,2.0,2.3483209,2.0,10.0,0.0,7.0,4.0,4.0,3.0,10.0,2.0,0.0
4.0,3.0,3.0,1.0,2.3305951305521937,4.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,1.0,10.0
2.0,1.0,1.0,1.0,2.2612984117476684,14.0,10.0,4.0,10.0,9.0,9.0,9.0,0.0,1.0,10.0
2.0,1.0,1.0,1.0,2.36471,27.0,6.0,6.0,10.0,10.0,10.0,10.0,20.0,1.0,10.0
2.0,0.0,1.0,1.0,2.33704,5.0,10.0,10.0,10.0,2.0,4.0,10.0,20.0,6.0,10.0
4.0,1.0,2.0,1.5,2.38996,6.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,6.0,10.0
4.0,2.0,3.0,2.0,2.28365,5.0,10.0,10.0,10.0,10.0,9.0,10.0,20.0,3.0,10.0
2.0,1.0,1.0,1.0,2.40182,1.0,10.0,10.0,10.0,0.0,7.0,7.0,11.0,1.0,10.0
4.0,2.0,2.0,2.5,2.34844,7.0,10.0,2.0,10.0,9.0,9.0,9.0,14.0,3.0,10.0
2.0,0.0,1.0,1.5,2.31193,0.0,10.0,8.0,3.0,1.0,10.0,10.0,20.0,6.0,10.0
2.0,0.0,1.0,1.0,2.3738,7.0,10.0,1.0,10.0,9.0,9.0,9.0,15.0,6.0,10.0
2.0,1.0,0.0,1.0,2.343350188360591,15.0,10.0,10.0,10.0,7.0,10.0,5.0,20.0,1.0,10.0
2.0,0.0,1.0,1.5,2.31769542018324,11.0,10.0,9.0,10.0,10.0,10.0,10.0,11.0,6.0,10.0
4.0,0.0,2.0,1.0,2.2872904,0.0,10.0,0.0,7.0,4.0,4.0,3.0,20.0,9.0,0.0
8.0,1.0,4.0,1.0,2.34425,3.0,10.0,3.0,10.0,9.0,10.0,2.0,12.0,9.0,10.0
4.0,2.0,2.0,1.0,2.331258058623267,26.0,10.0,0.0,7.0,4.0,4.0,3.0,20.0,3.0,0.0
2.0,1.0,2.0,1.0,2.4097448,7.0,10.0,10.0,10.0,10.0,9.0,10.0,20.0,1.0,10.0
4.0,1.0,1.0,1.0,2.35097,0.0,10.0,10.0,10.0,6.0,4.0,10.0,1.0,6.0,10.0
6.0,2.0,1.0,1.0,2.289997868723876,1.0,10.0,2.0,10.0,9.0,9.0,1.0,10.0,6.0,10.0
3.0,1.0,1.0,1.0,2.29548,13.0,10.0,10.0,10.0,6.0,5.0,10.0,20.0,4.0,10.0
2.0,1.0,1.0,1.0,2.27216,5.0,10.0,10.0,10.0,2.0,10.0,3.0,9.0,1.0,10.0
4.0,1.0,2.0,1.0,2.3850127,15.0,10.0,0.0,7.0,4.0,4.0,3.0,11.0,6.0,0.0
2.0,3.0,1.0,1.0,2.40226,29.0,8.0,10.0,10.0,10.0,10.0,10.0,4.0,0.0,10.0
2.0,1.0,1.0,1.0,2.35923,0.0,0.0,10.0,10.0,9.0,6.0,10.0,20.0,1.0,10.0
4.0,1.0,1.0,1.0,2.3392319,0.0,10.0,2.0,10.0,9.0,9.0,9.0,12.0,6.0,10.0
2.0,1.0,1.0,1.0,2.35845,12.0,10.0,10.0,10.0,8.0,10.0,10.0,13.0,1.0,10.0
2.0,1.0,1.0,1.0,2.3111259937286377,16.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,1.0,10.0
3.0,2.0,1.0,1.0,2.30065,1.0,10.0,4.0,5.0,10.0,9.0,1.0,20.0,1.0,10.0
2.0,1.0,1.0,1.0,2.35799,5.0,10.0,8.0,10.0,9.0,9.0,9.0,20.0,1.0,10.0
5.0,3.0,4.0,2.0,2.3306526693115126,3.0,10.0,10.0,10.0,9.0,9.0,10.0,20.0,2.0,10.0
2.0,1.0,1.0,1.0,2.4023222102741784,18.0,10.0,6.0,6.0,10.0,9.0,6.0,19.0,1.0,10.0
4.0,1.0,2.0,1.5,2.34871,1.0,10.0,10.0,10.0,10.0,8.0,10.0,12.0,6.0,10.0
2.0,1.0,1.0,1.0,2.33762,2.0,10.0,10.0,10.0,9.0,8.0,10.0,2.0,1.0,10.0
6.0,3.0,4.0,1.0,2.34051,9.0,10.0,7.0,10.0,9.0,9.0,3.0,20.0,4.0,10.0
2.0,1.0,3.0,1.0,2.35795,12.0,10.0,9.0,10.0,10.0,10.0,2.0,3.0,1.0,10.0
2.0,1.0,1.0,1.0,2.40725,5.0,10.0,10.0,10.0,10.0,10.0,10.0,4.0,1.0,10.0
2.0,1.0,1.0,1.0,2.2828,0.0,10.0,0.0,7.0,4.0,4.0,3.0,14.0,1.0,0.0
2.0,1.0,2.0,1.0,2.402458630737817,15.0,10.0,1.0,0.0,9.0,9.0,9.0,20.0,1.0,6.0
2.0,0.0,1.0,1.0,2.289820453807557,12.0,10.0,4.0,10.0,9.0,9.0,9.0,7.0,6.0,10.0
2.0,1.0,1.0,1.5,2.34348,2.0,10.0,10.0,10.0,9.0,9.0,5.0,7.0,1.0,10.0
2.0,1.0,1.0,1.0,2.29692,3.0,10.0,10.0,10.0,10.0,3.0,10.0,3.0,1.0,10.0
2.0,1.0,1.0,1.0,2.3407528,0.0,0.0,0.0,7.0,4.0,4.0,3.0,3.0,1.0,0.0
2.0,5.0,2.0,1.5,2.308065,29.0,10.0,3.0,2.0,10.0,9.0,9.0,20.0,10.0,10.0
2.0,1.0,1.0,1.0,2.40163,24.0,10.0,10.0,10.0,1.0,10.0,10.0,20.0,1.0,10.0
6.0,2.0,3.0,1.0,2.319439085451821,5.0,10.0,4.0,10.0,10.0,9.0,1.0,20.0,6.0,10.0
2.0,1.0,1.0,1.0,2.362698497052061,0.0,10.0,4.0,10.0,9.0,9.0,9.0,10.0,1.0,10.0
10.0,4.0,8.0,1.5,2.33433,13.0,10.0,10.0,10.0,1.0,10.0,10.0,20.0,6.0,10.0
2.0,1.0,1.0,1.0,2.30595,28.0,10.0,0.0,7.0,4.0,4.0,3.0,14.0,1.0,0.0
2.0,1.0,1.0,2.0,2.3072839,0.0,10.0,0.0,7.0,4.0,4.0,3.0,2.0,1.0,0.0
3.0,1.0,2.0,1.0,2.3466183,10.0,10.0,0.0,7.0,4.0,4.0,3.0,1.0,4.0,0.0
2.0,0.0,1.0,1.0,2.33919,10.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,6.0,10.0
2.0,1.0,2.0,1.0,2.35005,30.0,9.0,0.0,7.0,4.0,4.0,3.0,20.0,1.0,0.0
4.0,1.0,2.0,1.5,2.3759,28.0,7.0,10.0,10.0,10.0,5.0,10.0,20.0,6.0,10.0
3.0,1.0,1.0,1.5,2.3571561,16.0,10.0,0.0,7.0,4.0,4.0,3.0,20.0,4.0,0.0
2.0,0.0,1.0,1.0,2.359416764556892,0.0,10.0,0.0,7.0,4.0,4.0,3.0,20.0,6.0,0.0
2.0,1.0,1.0,1.0,2.35787,0.0,10.0,1.0,1.0,10.0,9.0,9.0,0.0,1.0,5.0
2.0,1.0,1.0,1.0,2.388599245368943,6.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,10.0
2.0,1.0,1.0,1.0,2.35234,0.0,10.0,10.0,10.0,5.0,10.0,10.0,20.0,1.0,10.0
2.0,1.0,1.0,1.0,2.39185124130746,1.0,10.0,2.0,10.0,9.0,9.0,9.0,20.0,1.0,10.0
2.0,1.0,1.0,1.0,2.338324464803001,16.0,10.0,10.0,10.0,9.0,0.0,10.0,20.0,1.0,10.0
2.0,1.0,1.0,1.0,2.37739,15.0,10.0,10.0,10.0,8.0,10.0,3.0,20.0,1.0,10.0
4.0,1.0,0.0,1.0,2.32415,6.0,10.0,4.0,10.0,9.0,9.0,10.0,20.0,6.0,10.0
2.0,1.0,1.0,1.0,2.3384868,0.0,10.0,10.0,10.0,9.0,9.0,10.0,20.0,1.0,10.0
4.0,0.0,2.0,1.0,2.28494,0.0,10.0,1.0,1.0,10.0,10.0,10.0,2.0,9.0,5.0
4.0,2.0,4.0,1.0,2.33255,2.0,10.0,10.0,10.0,3.0,9.0,10.0,20.0,3.0,10.0
6.0,1.0,6.0,1.5,2.39035,13.0,10.0,10.0,10.0,2.0,10.0,4.0,20.0,8.0,10.0
5.0,3.0,4.0,2.0,2.294038631002177,18.0,10.0,1.0,1.0,9.0,9.0,0.0,20.0,2.0,5.0
2.0,1.0,1.0,1.0,2.2946639,4.0,10.0,10.0,10.0,8.0,10.0,10.0,14.0,1.0,10.0
2.0,0.0,1.0,0.0,2.3446099,21.0,10.0,2.0,4.0,9.0,9.0,9.0,18.0,6.0,8.0
3.0,1.0,2.0,1.0,2.29027,25.0,10.0,1.0,10.0,10.0,9.0,0.0,20.0,4.0,10.0
2.0,1.0,1.0,1.0,2.30016,7.0,10.0,10.0,10.0,9.0,9.0,10.0,17.0,1.0,10.0
4.0,1.0,2.0,1.0,2.32774,14.0,10.0,3.0,10.0,9.0,9.0,10.0,20.0,6.0,9.0
4.0,1.0,1.0,1.5,2.3088617,0.0,10.0,0.0,7.0,4.0,4.0,3.0,16.0,6.0,0.0
2.0,1.0,1.0,1.0,2.38192,14.0,10.0,0.0,7.0,4.0,4.0,3.0,10.0,1.0,0.0
4.0,1.0,2.0,1.5,2.362246013006155,0.0,0.0,10.0,10.0,10.0,10.0,10.0,16.0,6.0,10.0
4.0,1.0,1.0,1.0,2.31217,10.0,10.0,2.0,9.0,9.0,9.0,9.0,5.0,6.0,2.0
2.0,1.0,1.0,1.0,2.34589,0.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,1.0,10.0
2.0,1.0,1.0,1.0,2.37693,16.0,10.0,10.0,10.0,10.0,10.0,2.0,7.0,1.0,10.0
6.0,2.0,3.0,1.0,2.3345,30.0,10.0,0.0,7.0,4.0,4.0,3.0,20.0,6.0,0.0
2.0,0.0,1.0,1.0,2.37551,13.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,6.0,10.0
2.0,1.0,1.0,1.0,2.3267690312159086,17.0,10.0,2.0,10.0,10.0,10.0,10.0,20.0,1.0,10.0
4.0,2.0,4.0,1.0,2.3549827,0.0,10.0,10.0,10.0,2.0,10.0,3.0,20.0,3.0,10.0
2.0,1.0,1.0,1.0,2.307378210035414,18.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,10.0
4.0,1.0,2.0,1.5,2.32058,15.0,10.0,6.0,10.0,9.0,10.0,9.0,10.0,6.0,10.0
4.0,1.0,2.0,1.0,2.3528261184692383,0.0,10.0,10.0,10.0,10.0,3.0,10.0,13.0,6.0,10.0
4.0,1.0,2.0,1.0,2.36296,5.0,10.0,10.0,10.0,10.0,1.0,10.0,16.0,6.0,10.0
2.0,0.0,1.0,1.0,2.39992,13.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0,6.0,10.0
6.0,2.0,3.0,1.5,2.28979,28.0,7.0,0.0,7.0,4.0,4.0,3.0,3.0,6.0,0.0
2.0,1.0,1.0,1.0,2.381063957147229,29.0,3.0,0.0,7.0,4.0,4.0,3.0,20.0,1.0,0.0
2.0,1.0,2.0,1.0,2.32496,2.0,10.0,10.0,3.0,9.0,9.0,5.0,5.0,1.0,10.0
2.0,0.0,1.0,1.0,2.3299818730163624,16.0,10.0,10.0,10.0,8.0,9.0,10.0,3.0,6.0,10.0
4.0,2.0,2.0,2.0,2.2994761423278787,29.0,8.0,0.0,7.0,4.0,4.0,3.0,20.0,3.0,0.0
4.0,2.0,2.0,1.0,2.35716,0.0,10.0,2.0,10.0,9.0,9.0,9.0,14.0,3.0,10.0
4.0,1.0,2.0,1.0,2.28726,0.0,10.0,10.0,10.0,10.0,3.0,3.0,2.0,6.0,10.0
2.0,1.0,1.0,1.0,2.35644,2.0,10.0,6.0,10.0,9.0,9.0,2.0,20.0,1.0,10.0
2.0,0.0,1.0,1.0,2.34609,6.0,10.0,10.0,10.0,0.0,1.0,10.0,11.0,6.0,10.0
8.0,3.0,5.0,4.0,2.26253,22.0,10.0,4.0,10.0,9.0,9.0,9.0,20.0,6.0,10.0
2.0,1.0,1.0,1.0,2.32273,0.0,0.0,0.0,7.0,4.0,4.0,3.0,10.0,1.0,0.0
4.0,2.0,2.0,1.0,2.3262865,0.0,10.0,10.0,10.0,0.0,9.0,10.0,18.0,3.0,10.0
2.0,1.0,2.0,1.0,2.35544,4.0,10.0,10.0,10.0,10.0,5.0,10.0,20.0,1.0,10.0
2.0,1.0,0.0,1.0,2.2762104123830795,27.0,10.0,0.0,7.0,4.0,4.0,3.0,20.0,1.0,0.0
4.0,1.0,1.0,1.0,2.382026,15.0,10.0,5.0,10.0,9.0,9.0,5.0,7.0,6.0,10.0
3.0,1.0,1.0,1.0,2.2917691,4.0,10.0,10.0,10.0,1.0,10.0,5.0,20.0,4.0,10.0
3.0,1.0,1.0,1.0,2.3497262379322,19.0,10.0,1.0,10.0,9.0,9.0,9.0,20.0,4.0,7.0
4.0,1.0,2.0,1.5,2.3478004293144346,2.0,10.0,10.0,10.0,10.0,10.0,7.0,10.0,6.0,10.0
8.0,4.0,5.0,4.0,2.3651749,6.0,10.0,10.0,10.0,10.0,10.0,1.0,5.0,10.0,10.0
2.0,1.0,1.0,1.0,2.3303632321090624,24.0,10.0,1.0,10.0,9.0,9.0,10.0,19.0,1.0,10.0
8.0,3.0,4.0,2.0,2.3073,21.0,10.0,2.0,9.0,10.0,10.0,10.0,7.0,6.0,2.0
6.0,2.0,3.0,2.5,2.3348088423279,9.0,1.0,10.0,10.0,10.0,10.0,2.0,14.0,6.0,10.0
7.0,3.0,4.0,2.0,2.34702,1.0,10.0,10.0,10.0,10.0,10.0,3.0,11.0,10.0,10.0
6.0,2.0,4.0,1.0,2.332149299076944,0.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,6.0,10.0
4.0,1.0,2.0,1.0,2.3480396529933723,28.0,7.0,3.0,10.0,9.0,9.0,9.0,20.0,6.0,10.0
4.0,1.0,2.0,1.0,2.32885,0.0,10.0,10.0,10.0,5.0,6.0,10.0,6.0,6.0,10.0
2.0,1.0,1.0,1.0,2.29358,21.0,10.0,1.0,10.0,9.0,9.0,9.0,20.0,1.0,10.0
2.0,0.0,0.0,1.0,2.35505,0.0,10.0,10.0,10.0,4.0,3.0,4.0,20.0,6.0,10.0
6.0,2.0,3.0,2.0,2.28353,1.0,10.0,10.0,10.0,10.0,10.0,2.0,20.0,6.0,10.0
2.0,1.0,3.0,1.5,2.36194,0.0,10.0,1.0,10.0,10.0,9.0,9.0,20.0,1.0,10.0
3.0,1.0,1.0,1.0,2.35332,0.0,10.0,3.0,10.0,9.0,10.0,9.0,20.0,4.0,10.0
3.0,1.0,2.0,1.0,2.32729,10.0,10.0,10.0,10.0,6.0,5.0,1.0,20.0,4.0,10.0
4.0,2.0,2.0,1.0,2.2990353,2.0,10.0,3.0,10.0,10.0,10.0,10.0,8.0,3.0,10.0
6.0,2.0,2.0,1.0,2.39387,9.0,10.0,10.0,10.0,10.0,10.0,10.0,12.0,6.0,10.0
2.0,0.0,1.0,1.0,2.33432,0.0,10.0,1.0,10.0,9.0,9.0,9.0,8.0,6.0,10.0
4.0,2.0,3.0,2.0,2.33165,6.0,10.0,10.0,10.0,9.0,9.0,5.0,11.0,3.0,10.0
2.0,1.0,1.0,1.0,2.38918,23.0,5.0,10.0,10.0,2.0,10.0,7.0,13.0,1.0,10.0
4.0,2.0,2.0,1.0,2.35466,12.0,10.0,10.0,10.0,10.0,9.0,10.0,20.0,3.0,10.0
2.0,1.0,1.0,1.0,2.3609815,21.0,10.0,10.0,10.0,10.0,10.0,10.0,8.0,1.0,10.0
4.0,1.0,1.0,1.0,2.373116351724321,8.0,10.0,10.0,10.0,9.0,4.0,10.0,14.0,6.0,10.0
8.0,3.0,5.0,1.0,2.3390699923038483,1.0,10.0,1.0,4.0,9.0,9.0,9.0,20.0,6.0,10.0
2.0,1.0,1.0,1.0,2.2969479562754374,26.0,10.0,1.0,10.0,9.0,9.0,9.0,20.0,1.0,10.0
5.0,3.0,3.0,1.5,2.3889,2.0,10.0,4.0,10.0,10.0,10.0,10.0,20.0,2.0,10.0
2.0,1.0,1.0,1.0,2.39084,28.0,7.0,10.0,4.0,10.0,10.0,10.0,20.0,1.0,10.0
2.0,0.0,1.0,1.0,2.33135,24.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0,6.0,10.0
2.0,1.0,1.0,1.0,2.35881,30.0,9.0,0.0,7.0,4.0,4.0,3.0,20.0,1.0,0.0
2.0,0.0,1.0,1.0,2.357196686649317,6.0,10.0,10.0,10.0,6.0,9.0,10.0,1.0,6.0,10.0
4.0,2.0,2.0,2.0,2.27019,29.0,3.0,0.0,7.0,4.0,4.0,3.0,20.0,3.0,0.0
2.0,1.0,1.0,1.0,2.37938,21.0,10.0,10.0,10.0,10.0,2.0,10.0,20.0,1.0,10.0
3.0,1.0,1.0,1.0,2.3720228,15.0,10.0,10.0,10.0,9.0,10.0,10.0,13.0,4.0,10.0
2.0,0.0,1.0,1.0,2.34159,29.0,8.0,10.0,10.0,10.0,10.0,10.0,12.0,6.0,10.0
